cod_IBGE,Município__SINISA,Município__IBGE,Macrorregião__SINISA,Macrorregião__IBGE,UF__SINISA,UF__IBGE
3204401,Rio Novo do Sul,Rio Novo do Sul,Sudeste,Sudeste,ES,Espírito Santo
3204500,Santa Leopoldina,Santa Leopoldina,Sudeste,Sudeste,ES,Espírito Santo
3204559,Santa Maria de Jetibá,Santa Maria de Jetibá,Sudeste,Sudeste,ES,Espírito Santo
3204609,Santa Teresa,Santa Teresa,Sudeste,Sudeste,ES,Espírito Santo
3204658,São Domingos do Norte,São Domingos do Norte,Sudeste,Sudeste,ES,Espírito Santo
3204708,São Gabriel da Palha,São Gabriel da Palha,Sudeste,Sudeste,ES,Espírito Santo
3204807,São José do Calçado,São José do Calçado,Sudeste,Sudeste,ES,Espírito Santo
3204906,São Mateus,São Mateus,Sudeste,Sudeste,ES,Espírito Santo
3204955,São Roque do Canaã,São Roque do Canaã,Sudeste,Sudeste,ES,Espírito Santo
3205002,Serra,Serra,Sudeste,Sudeste,ES,Espírito Santo
3205010,Sooretama,Sooretama,Sudeste,Sudeste,ES,Espírito Santo
3205036,Vargem Alta,Vargem Alta,Sudeste,Sudeste,ES,Espírito Santo
3205069,Venda Nova do Imigrante,Venda Nova do Imigrante,Sudeste,Sudeste,ES,Espírito Santo
3205101,Viana,Viana,Sudeste,Sudeste,ES,Espírito Santo
3205150,Vila Pavão,Vila Pavão,Sudeste,Sudeste,ES,Espírito Santo
3205176,Vila Valério,Vila Valério,Sudeste,Sudeste,ES,Espírito Santo
3205200,Vila Velha,Vila Velha,Sudeste,Sudeste,ES,Espírito Santo
3205309,Vitória,Vitória,Sudeste,Sudeste,ES,Espírito Santo
3300100,Angra dos Reis,Angra dos Reis,Sudeste,Sudeste,RJ,Rio de Janeiro
3300159,Aperibé,Aperibé,Sudeste,Sudeste,RJ,Rio de Janeiro
3300209,Araruama,Araruama,Sudeste,Sudeste,RJ,Rio de Janeiro
3300225,Areal,Areal,Sudeste,Sudeste,RJ,Rio de Janeiro
3300233,Armação dos Búzios,Armação dos Búzios,Sudeste,Sudeste,RJ,Rio de Janeiro
3300258,Arraial do Cabo,Arraial do Cabo,Sudeste,Sudeste,RJ,Rio de Janeiro
3300308,Barra do Piraí,Barra do Piraí,Sudeste,Sudeste,RJ,Rio de Janeiro
3300407,Barra Mansa,Barra Mansa,Sudeste,Sudeste,RJ,Rio de Janeiro
3300456,Belford Roxo,Belford Roxo,Sudeste,Sudeste,RJ,Rio de Janeiro
3300506,Bom Jardim,Bom Jardim,Sudeste,Sudeste,RJ,Rio de Janeiro
3300605,Bom Jesus do Itabapoana,Bom Jesus do Itabapoana,Sudeste,Sudeste,RJ,Rio de Janeiro
3300704,Cabo Frio,Cabo Frio,Sudeste,Sudeste,RJ,Rio de Janeiro
3300803,Cachoeiras de Macacu,Cachoeiras de Macacu,Sudeste,Sudeste,RJ,Rio de Janeiro
3300902,Cambuci,Cambuci,Sudeste,Sudeste,RJ,Rio de Janeiro
3300936,Carapebus,Carapebus,Sudeste,Sudeste,RJ,Rio de Janeiro
3300951,Comendador Levy Gasparian,Comendador Levy Gasparian,Sudeste,Sudeste,RJ,Rio de Janeiro
3301009,Campos dos Goytacazes,Campos dos Goytacazes,Sudeste,Sudeste,RJ,Rio de Janeiro
3301108,Cantagalo,Cantagalo,Sudeste,Sudeste,RJ,Rio de Janeiro
3301157,Cardoso Moreira,Cardoso Moreira,Sudeste,Sudeste,RJ,Rio de Janeiro
3301207,Carmo,Carmo,Sudeste,Sudeste,RJ,Rio de Janeiro
3301306,Casimiro de Abreu,Casimiro de Abreu,Sudeste,Sudeste,RJ,Rio de Janeiro
3301405,Conceição de Macabu,Conceição de Macabu,Sudeste,Sudeste,RJ,Rio de Janeiro
3301504,Cordeiro,Cordeiro,Sudeste,Sudeste,RJ,Rio de Janeiro
3301603,Duas Barras,Duas Barras,Sudeste,Sudeste,RJ,Rio de Janeiro
3301702,Duque de Caxias,Duque de Caxias,Sudeste,Sudeste,RJ,Rio de Janeiro
3301801,Engenheiro Paulo de Frontin,Engenheiro Paulo de Frontin,Sudeste,Sudeste,RJ,Rio de Janeiro
3301850,Guapimirim,Guapimirim,Sudeste,Sudeste,RJ,Rio de Janeiro
3301876,Iguaba Grande,Iguaba Grande,Sudeste,Sudeste,RJ,Rio de Janeiro
3301900,Itaboraí,Itaboraí,Sudeste,Sudeste,RJ,Rio de Janeiro
3302007,Itaguaí,Itaguaí,Sudeste,Sudeste,RJ,Rio de Janeiro
3302056,Italva,Italva,Sudeste,Sudeste,RJ,Rio de Janeiro
3302106,Itaocara,Itaocara,Sudeste,Sudeste,RJ,Rio de Janeiro
3302205,Itaperuna,Itaperuna,Sudeste,Sudeste,RJ,Rio de Janeiro
3302254,Itatiaia,Itatiaia,Sudeste,Sudeste,RJ,Rio de Janeiro
3302270,Japeri,Japeri,Sudeste,Sudeste,RJ,Rio de Janeiro
3302304,Laje do Muriaé,Laje do Muriaé,Sudeste,Sudeste,RJ,Rio de Janeiro
3302403,Macaé,Macaé,Sudeste,Sudeste,RJ,Rio de Janeiro
3302452,Macuco,Macuco,Sudeste,Sudeste,RJ,Rio de Janeiro
3302502,Magé,Magé,Sudeste,Sudeste,RJ,Rio de Janeiro
3302601,Mangaratiba,Mangaratiba,Sudeste,Sudeste,RJ,Rio de Janeiro
3302700,Maricá,Maricá,Sudeste,Sudeste,RJ,Rio de Janeiro
3302809,Mendes,Mendes,Sudeste,Sudeste,RJ,Rio de Janeiro
3302858,Mesquita,Mesquita,Sudeste,Sudeste,RJ,Rio de Janeiro
3302908,Miguel Pereira,Miguel Pereira,Sudeste,Sudeste,RJ,Rio de Janeiro
3303005,Miracema,Miracema,Sudeste,Sudeste,RJ,Rio de Janeiro
3303104,Natividade,Natividade,Sudeste,Sudeste,RJ,Rio de Janeiro
3303203,Nilópolis,Nilópolis,Sudeste,Sudeste,RJ,Rio de Janeiro
3303302,Niterói,Niterói,Sudeste,Sudeste,RJ,Rio de Janeiro
3303401,Nova Friburgo,Nova Friburgo,Sudeste,Sudeste,RJ,Rio de Janeiro
3303500,Nova Iguaçu,Nova Iguaçu,Sudeste,Sudeste,RJ,Rio de Janeiro
3303609,Paracambi,Paracambi,Sudeste,Sudeste,RJ,Rio de Janeiro
3303708,Paraíba do Sul,Paraíba do Sul,Sudeste,Sudeste,RJ,Rio de Janeiro
3303807,Paraty,Paraty,Sudeste,Sudeste,RJ,Rio de Janeiro
3303856,Paty do Alferes,Paty do Alferes,Sudeste,Sudeste,RJ,Rio de Janeiro
3303906,Petrópolis,Petrópolis,Sudeste,Sudeste,RJ,Rio de Janeiro
3303955,Pinheiral,Pinheiral,Sudeste,Sudeste,RJ,Rio de Janeiro
3304003,Piraí,Piraí,Sudeste,Sudeste,RJ,Rio de Janeiro
3304102,Porciúncula,Porciúncula,Sudeste,Sudeste,RJ,Rio de Janeiro
3304110,Porto Real,Porto Real,Sudeste,Sudeste,RJ,Rio de Janeiro
3304128,Quatis,Quatis,Sudeste,Sudeste,RJ,Rio de Janeiro
3304144,Queimados,Queimados,Sudeste,Sudeste,RJ,Rio de Janeiro
3304151,Quissamã,Quissamã,Sudeste,Sudeste,RJ,Rio de Janeiro
3304201,Resende,Resende,Sudeste,Sudeste,RJ,Rio de Janeiro
3304300,Rio Bonito,Rio Bonito,Sudeste,Sudeste,RJ,Rio de Janeiro
3304409,Rio Claro,Rio Claro,Sudeste,Sudeste,RJ,Rio de Janeiro
3304508,Rio das Flores,Rio das Flores,Sudeste,Sudeste,RJ,Rio de Janeiro
3304524,Rio das Ostras,Rio das Ostras,Sudeste,Sudeste,RJ,Rio de Janeiro
3304557,Rio de Janeiro,Rio de Janeiro,Sudeste,Sudeste,RJ,Rio de Janeiro
3304607,Santa Maria Madalena,Santa Maria Madalena,Sudeste,Sudeste,RJ,Rio de Janeiro
3304706,Santo Antônio de Pádua,Santo Antônio de Pádua,Sudeste,Sudeste,RJ,Rio de Janeiro
3304755,São Francisco de Itabapoana,São Francisco de Itabapoana,Sudeste,Sudeste,RJ,Rio de Janeiro
3304805,São Fidélis,São Fidélis,Sudeste,Sudeste,RJ,Rio de Janeiro
3304904,São Gonçalo,São Gonçalo,Sudeste,Sudeste,RJ,Rio de Janeiro
3305000,São João da Barra,São João da Barra,Sudeste,Sudeste,RJ,Rio de Janeiro
3305109,São João de Meriti,São João de Meriti,Sudeste,Sudeste,RJ,Rio de Janeiro
3305133,São José de Ubá,São José de Ubá,Sudeste,Sudeste,RJ,Rio de Janeiro
3305158,São José do Vale do Rio Preto,São José do Vale do Rio Preto,Sudeste,Sudeste,RJ,Rio de Janeiro
3305208,São Pedro da Aldeia,São Pedro da Aldeia,Sudeste,Sudeste,RJ,Rio de Janeiro
3305307,São Sebastião do Alto,São Sebastião do Alto,Sudeste,Sudeste,RJ,Rio de Janeiro
3305406,Sapucaia,Sapucaia,Sudeste,Sudeste,RJ,Rio de Janeiro
3305505,Saquarema,Saquarema,Sudeste,Sudeste,RJ,Rio de Janeiro
3305554,Seropédica,Seropédica,Sudeste,Sudeste,RJ,Rio de Janeiro
3305604,Silva Jardim,Silva Jardim,Sudeste,Sudeste,RJ,Rio de Janeiro
3305703,Sumidouro,Sumidouro,Sudeste,Sudeste,RJ,Rio de Janeiro
3305752,Tanguá,Tanguá,Sudeste,Sudeste,RJ,Rio de Janeiro
3305802,Teresópolis,Teresópolis,Sudeste,Sudeste,RJ,Rio de Janeiro
3305901,Trajano de Moraes,Trajano de Moraes,Sudeste,Sudeste,RJ,Rio de Janeiro
3306008,Três Rios,Três Rios,Sudeste,Sudeste,RJ,Rio de Janeiro
3306107,Valença,Valença,Sudeste,Sudeste,RJ,Rio de Janeiro
3306156,Varre-Sai,Varre-Sai,Sudeste,Sudeste,RJ,Rio de Janeiro
3306206,Vassouras,Vassouras,Sudeste,Sudeste,RJ,Rio de Janeiro
3306305,Volta Redonda,Volta Redonda,Sudeste,Sudeste,RJ,Rio de Janeiro
3500105,Adamantina,Adamantina,Sudeste,Sudeste,SP,São Paulo
3500204,Adolfo,Adolfo,Sudeste,Sudeste,SP,São Paulo
3500303,Aguaí,Aguaí,Sudeste,Sudeste,SP,São Paulo
3500402,Águas da Prata,Águas da Prata,Sudeste,Sudeste,SP,São Paulo
3500501,Águas de Lindóia,Águas de Lindóia,Sudeste,Sudeste,SP,São Paulo
3500550,Águas de Santa Bárbara,Águas de Santa Bárbara,Sudeste,Sudeste,SP,São Paulo
3500600,Águas de São Pedro,Águas de São Pedro,Sudeste,Sudeste,SP,São Paulo
3500709,Agudos,Agudos,Sudeste,Sudeste,SP,São Paulo
3500758,Alambari,Alambari,Sudeste,Sudeste,SP,São Paulo
3500808,Alfredo Marcondes,Alfredo Marcondes,Sudeste,Sudeste,SP,São Paulo
3500907,Altair,Altair,Sudeste,Sudeste,SP,São Paulo
3501004,Altinópolis,Altinópolis,Sudeste,Sudeste,SP,São Paulo
3501103,Alto Alegre,Alto Alegre,Sudeste,Sudeste,SP,São Paulo
3501152,Alumínio,Alumínio,Sudeste,Sudeste,SP,São Paulo
3501202,Álvares Florence,Álvares Florence,Sudeste,Sudeste,SP,São Paulo
3501301,Álvares Machado,Álvares Machado,Sudeste,Sudeste,SP,São Paulo
3501400,Álvaro de Carvalho,Álvaro de Carvalho,Sudeste,Sudeste,SP,São Paulo
3501509,Alvinlândia,Alvinlândia,Sudeste,Sudeste,SP,São Paulo
3501608,Americana,Americana,Sudeste,Sudeste,SP,São Paulo
3501707,Américo Brasiliense,Américo Brasiliense,Sudeste,Sudeste,SP,São Paulo
3501806,Américo de Campos,Américo de Campos,Sudeste,Sudeste,SP,São Paulo
3501905,Amparo,Amparo,Sudeste,Sudeste,SP,São Paulo
3502002,Analândia,Analândia,Sudeste,Sudeste,SP,São Paulo
3502101,Andradina,Andradina,Sudeste,Sudeste,SP,São Paulo
3502200,Angatuba,Angatuba,Sudeste,Sudeste,SP,São Paulo
3502309,Anhembi,Anhembi,Sudeste,Sudeste,SP,São Paulo
3502408,Anhumas,Anhumas,Sudeste,Sudeste,SP,São Paulo
3502507,Aparecida,Aparecida,Sudeste,Sudeste,SP,São Paulo
3502606,Aparecida D Oeste,Aparecida d'Oeste,Sudeste,Sudeste,SP,São Paulo
3502705,Apiaí,Apiaí,Sudeste,Sudeste,SP,São Paulo
3502754,Araçariguama,Araçariguama,Sudeste,Sudeste,SP,São Paulo
3502804,Araçatuba,Araçatuba,Sudeste,Sudeste,SP,São Paulo
3502903,Araçoiaba da Serra,Araçoiaba da Serra,Sudeste,Sudeste,SP,São Paulo
3503000,Aramina,Aramina,Sudeste,Sudeste,SP,São Paulo
3503109,Arandu,Arandu,Sudeste,Sudeste,SP,São Paulo
3503158,Arapeí,Arapeí,Sudeste,Sudeste,SP,São Paulo
3503208,Araraquara,Araraquara,Sudeste,Sudeste,SP,São Paulo
3503307,Araras,Araras,Sudeste,Sudeste,SP,São Paulo
3503356,Arco-Íris,Arco-Íris,Sudeste,Sudeste,SP,São Paulo
3503406,Arealva,Arealva,Sudeste,Sudeste,SP,São Paulo
3503505,Areias,Areias,Sudeste,Sudeste,SP,São Paulo
3503604,Areiópolis,Areiópolis,Sudeste,Sudeste,SP,São Paulo
3503703,Ariranha,Ariranha,Sudeste,Sudeste,SP,São Paulo
3503802,Artur Nogueira,Artur Nogueira,Sudeste,Sudeste,SP,São Paulo
3503901,Arujá,Arujá,Sudeste,Sudeste,SP,São Paulo
3503950,Aspásia,Aspásia,Sudeste,Sudeste,SP,São Paulo
3504008,Assis,Assis,Sudeste,Sudeste,SP,São Paulo
3504107,Atibaia,Atibaia,Sudeste,Sudeste,SP,São Paulo
3504206,Auriflama,Auriflama,Sudeste,Sudeste,SP,São Paulo
3504305,Avaí,Avaí,Sudeste,Sudeste,SP,São Paulo
3504404,Avanhandava,Avanhandava,Sudeste,Sudeste,SP,São Paulo
3504503,Avaré,Avaré,Sudeste,Sudeste,SP,São Paulo
3504701,Balbinos,Balbinos,Sudeste,Sudeste,SP,São Paulo
3504800,Bálsamo,Bálsamo,Sudeste,Sudeste,SP,São Paulo
3504909,Bananal,Bananal,Sudeste,Sudeste,SP,São Paulo
3505005,Barão de Antonina,Barão de Antonina,Sudeste,Sudeste,SP,São Paulo
3505104,Barbosa,Barbosa,Sudeste,Sudeste,SP,São Paulo
3505203,Bariri,Bariri,Sudeste,Sudeste,SP,São Paulo
3505302,Barra Bonita,Barra Bonita,Sudeste,Sudeste,SP,São Paulo
3505351,Barra do Chapéu,Barra do Chapéu,Sudeste,Sudeste,SP,São Paulo
3505401,Barra do Turvo,Barra do Turvo,Sudeste,Sudeste,SP,São Paulo
3505500,Barretos,Barretos,Sudeste,Sudeste,SP,São Paulo
3505609,Barrinha,Barrinha,Sudeste,Sudeste,SP,São Paulo
3505708,Barueri,Barueri,Sudeste,Sudeste,SP,São Paulo
3505807,Bastos,Bastos,Sudeste,Sudeste,SP,São Paulo
3505906,Batatais,Batatais,Sudeste,Sudeste,SP,São Paulo
3506003,Bauru,Bauru,Sudeste,Sudeste,SP,São Paulo
3506102,Bebedouro,Bebedouro,Sudeste,Sudeste,SP,São Paulo
3506201,Bento de Abreu,Bento de Abreu,Sudeste,Sudeste,SP,São Paulo
3506300,Bernardino de Campos,Bernardino de Campos,Sudeste,Sudeste,SP,São Paulo
3506359,Bertioga,Bertioga,Sudeste,Sudeste,SP,São Paulo
3506409,Bilac,Bilac,Sudeste,Sudeste,SP,São Paulo
3506508,Birigui,Birigui,Sudeste,Sudeste,SP,São Paulo
3506607,Biritiba-Mirim,Biritiba Mirim,Sudeste,Sudeste,SP,São Paulo
3506805,Bocaina,Bocaina,Sudeste,Sudeste,SP,São Paulo
3506904,Bofete,Bofete,Sudeste,Sudeste,SP,São Paulo
3507001,Boituva,Boituva,Sudeste,Sudeste,SP,São Paulo
3507100,Bom Jesus dos Perdões,Bom Jesus dos Perdões,Sudeste,Sudeste,SP,São Paulo
3507159,Bom Sucesso de Itararé,Bom Sucesso de Itararé,Sudeste,Sudeste,SP,São Paulo
3507209,Borá,Borá,Sudeste,Sudeste,SP,São Paulo
3507308,Boracéia,Boracéia,Sudeste,Sudeste,SP,São Paulo
3507407,Borborema,Borborema,Sudeste,Sudeste,SP,São Paulo
3507456,Borebi,Borebi,Sudeste,Sudeste,SP,São Paulo
3507506,Botucatu,Botucatu,Sudeste,Sudeste,SP,São Paulo
3507605,Bragança Paulista,Bragança Paulista,Sudeste,Sudeste,SP,São Paulo
3507704,Braúna,Braúna,Sudeste,Sudeste,SP,São Paulo
3507753,Brejo Alegre,Brejo Alegre,Sudeste,Sudeste,SP,São Paulo
3507803,Brodowski,Brodowski,Sudeste,Sudeste,SP,São Paulo
3507902,Brotas,Brotas,Sudeste,Sudeste,SP,São Paulo
3508009,Buri,Buri,Sudeste,Sudeste,SP,São Paulo
3508108,Buritama,Buritama,Sudeste,Sudeste,SP,São Paulo
3508207,Buritizal,Buritizal,Sudeste,Sudeste,SP,São Paulo
3508306,Cabrália Paulista,Cabrália Paulista,Sudeste,Sudeste,SP,São Paulo
3508405,Cabreúva,Cabreúva,Sudeste,Sudeste,SP,São Paulo
3508504,Caçapava,Caçapava,Sudeste,Sudeste,SP,São Paulo
3508603,Cachoeira Paulista,Cachoeira Paulista,Sudeste,Sudeste,SP,São Paulo
3508702,Caconde,Caconde,Sudeste,Sudeste,SP,São Paulo
3508801,Cafelândia,Cafelândia,Sudeste,Sudeste,SP,São Paulo
3508900,Caiabu,Caiabu,Sudeste,Sudeste,SP,São Paulo
3509007,Caieiras,Caieiras,Sudeste,Sudeste,SP,São Paulo
3509106,Caiuá,Caiuá,Sudeste,Sudeste,SP,São Paulo
3509205,Cajamar,Cajamar,Sudeste,Sudeste,SP,São Paulo
3509254,Cajati,Cajati,Sudeste,Sudeste,SP,São Paulo
3509304,Cajobi,Cajobi,Sudeste,Sudeste,SP,São Paulo
3509403,Cajuru,Cajuru,Sudeste,Sudeste,SP,São Paulo
3509452,Campina do Monte Alegre,Campina do Monte Alegre,Sudeste,Sudeste,SP,São Paulo
3509502,Campinas,Campinas,Sudeste,Sudeste,SP,São Paulo
3509601,Campo Limpo Paulista,Campo Limpo Paulista,Sudeste,Sudeste,SP,São Paulo
3509700,Campos do Jordão,Campos do Jordão,Sudeste,Sudeste,SP,São Paulo
3509809,Campos Novos Paulista,Campos Novos Paulista,Sudeste,Sudeste,SP,São Paulo
3509908,Cananéia,Cananéia,Sudeste,Sudeste,SP,São Paulo
3509957,Canas,Canas,Sudeste,Sudeste,SP,São Paulo
3510005,Cândido Mota,Cândido Mota,Sudeste,Sudeste,SP,São Paulo
3510104,Cândido Rodrigues,Cândido Rodrigues,Sudeste,Sudeste,SP,São Paulo
3510203,Capão Bonito,Capão Bonito,Sudeste,Sudeste,SP,São Paulo
3510302,Capela do Alto,Capela do Alto,Sudeste,Sudeste,SP,São Paulo
3510401,Capivari,Capivari,Sudeste,Sudeste,SP,São Paulo
3510500,Caraguatatuba,Caraguatatuba,Sudeste,Sudeste,SP,São Paulo
3510609,Carapicuíba,Carapicuíba,Sudeste,Sudeste,SP,São Paulo
3510708,Cardoso,Cardoso,Sudeste,Sudeste,SP,São Paulo
3510807,Casa Branca,Casa Branca,Sudeste,Sudeste,SP,São Paulo
3510906,Cássia dos Coqueiros,Cássia dos Coqueiros,Sudeste,Sudeste,SP,São Paulo
3511003,Castilho,Castilho,Sudeste,Sudeste,SP,São Paulo
3511102,Catanduva,Catanduva,Sudeste,Sudeste,SP,São Paulo
3511201,Catiguá,Catiguá,Sudeste,Sudeste,SP,São Paulo
3511300,Cedral,Cedral,Sudeste,Sudeste,SP,São Paulo
3511409,Cerqueira César,Cerqueira César,Sudeste,Sudeste,SP,São Paulo
3511508,Cerquilho,Cerquilho,Sudeste,Sudeste,SP,São Paulo
3511607,Cesário Lange,Cesário Lange,Sudeste,Sudeste,SP,São Paulo
3511706,Charqueada,Charqueada,Sudeste,Sudeste,SP,São Paulo
3511904,Clementina,Clementina,Sudeste,Sudeste,SP,São Paulo
3512001,Colina,Colina,Sudeste,Sudeste,SP,São Paulo
3512100,Colômbia,Colômbia,Sudeste,Sudeste,SP,São Paulo
3512209,Conchal,Conchal,Sudeste,Sudeste,SP,São Paulo
3512308,Conchas,Conchas,Sudeste,Sudeste,SP,São Paulo
3512407,Cordeirópolis,Cordeirópolis,Sudeste,Sudeste,SP,São Paulo
3512506,Coroados,Coroados,Sudeste,Sudeste,SP,São Paulo
3512605,Coronel Macedo,Coronel Macedo,Sudeste,Sudeste,SP,São Paulo
3512704,Corumbataí,Corumbataí,Sudeste,Sudeste,SP,São Paulo
3512803,Cosmópolis,Cosmópolis,Sudeste,Sudeste,SP,São Paulo
3512902,Cosmorama,Cosmorama,Sudeste,Sudeste,SP,São Paulo
3513009,Cotia,Cotia,Sudeste,Sudeste,SP,São Paulo
3513108,Cravinhos,Cravinhos,Sudeste,Sudeste,SP,São Paulo
3513207,Cristais Paulista,Cristais Paulista,Sudeste,Sudeste,SP,São Paulo
3513306,Cruzália,Cruzália,Sudeste,Sudeste,SP,São Paulo
3513405,Cruzeiro,Cruzeiro,Sudeste,Sudeste,SP,São Paulo
3513504,Cubatão,Cubatão,Sudeste,Sudeste,SP,São Paulo
3513603,Cunha,Cunha,Sudeste,Sudeste,SP,São Paulo
3513702,Descalvado,Descalvado,Sudeste,Sudeste,SP,São Paulo
3513801,Diadema,Diadema,Sudeste,Sudeste,SP,São Paulo
3513850,Dirce Reis,Dirce Reis,Sudeste,Sudeste,SP,São Paulo
3513900,Divinolândia,Divinolândia,Sudeste,Sudeste,SP,São Paulo
3514007,Dobrada,Dobrada,Sudeste,Sudeste,SP,São Paulo
3514106,Dois Córregos,Dois Córregos,Sudeste,Sudeste,SP,São Paulo
3514205,Dolcinópolis,Dolcinópolis,Sudeste,Sudeste,SP,São Paulo
3514304,Dourado,Dourado,Sudeste,Sudeste,SP,São Paulo
3514403,Dracena,Dracena,Sudeste,Sudeste,SP,São Paulo
3514502,Duartina,Duartina,Sudeste,Sudeste,SP,São Paulo
3514700,Echaporã,Echaporã,Sudeste,Sudeste,SP,São Paulo
3514809,Eldorado,Eldorado,Sudeste,Sudeste,SP,São Paulo
3514908,Elias Fausto,Elias Fausto,Sudeste,Sudeste,SP,São Paulo
3514924,Elisiário,Elisiário,Sudeste,Sudeste,SP,São Paulo
3514957,Embaúba,Embaúba,Sudeste,Sudeste,SP,São Paulo
3515004,Embu das Artes,Embu das Artes,Sudeste,Sudeste,SP,São Paulo
3515103,Embu-Guaçu,Embu-Guaçu,Sudeste,Sudeste,SP,São Paulo
3515129,Emilianópolis,Emilianópolis,Sudeste,Sudeste,SP,São Paulo
3515152,Engenheiro Coelho,Engenheiro Coelho,Sudeste,Sudeste,SP,São Paulo
3515186,Espírito Santo do Pinhal,Espírito Santo do Pinhal,Sudeste,Sudeste,SP,São Paulo
3515194,Espírito Santo do Turvo,Espírito Santo do Turvo,Sudeste,Sudeste,SP,São Paulo
3515202,Estrela D Oeste,Estrela d'Oeste,Sudeste,Sudeste,SP,São Paulo
3515301,Estrela do Norte,Estrela do Norte,Sudeste,Sudeste,SP,São Paulo
3515350,Euclides da Cunha Paulista,Euclides da Cunha Paulista,Sudeste,Sudeste,SP,São Paulo
3515400,Fartura,Fartura,Sudeste,Sudeste,SP,São Paulo
3515509,Fernandópolis,Fernandópolis,Sudeste,Sudeste,SP,São Paulo
3515608,Fernando Prestes,Fernando Prestes,Sudeste,Sudeste,SP,São Paulo
3515657,Fernão,Fernão,Sudeste,Sudeste,SP,São Paulo
3515707,Ferraz de Vasconcelos,Ferraz de Vasconcelos,Sudeste,Sudeste,SP,São Paulo
3515806,Flora Rica,Flora Rica,Sudeste,Sudeste,SP,São Paulo
3515905,Floreal,Floreal,Sudeste,Sudeste,SP,São Paulo
3516002,Flórida Paulista,Flórida Paulista,Sudeste,Sudeste,SP,São Paulo
3516101,Florínia,Florínea,Sudeste,Sudeste,SP,São Paulo
3516200,Franca,Franca,Sudeste,Sudeste,SP,São Paulo
3516309,Francisco Morato,Francisco Morato,Sudeste,Sudeste,SP,São Paulo
3516408,Franco da Rocha,Franco da Rocha,Sudeste,Sudeste,SP,São Paulo
3516507,Gabriel Monteiro,Gabriel Monteiro,Sudeste,Sudeste,SP,São Paulo
3516606,Gália,Gália,Sudeste,Sudeste,SP,São Paulo
3516705,Garça,Garça,Sudeste,Sudeste,SP,São Paulo
3516804,Gastão Vidigal,Gastão Vidigal,Sudeste,Sudeste,SP,São Paulo
3516853,Gavião Peixoto,Gavião Peixoto,Sudeste,Sudeste,SP,São Paulo
3516903,General Salgado,General Salgado,Sudeste,Sudeste,SP,São Paulo
3517000,Getulina,Getulina,Sudeste,Sudeste,SP,São Paulo
3517109,Glicério,Glicério,Sudeste,Sudeste,SP,São Paulo
3517208,Guaiçara,Guaiçara,Sudeste,Sudeste,SP,São Paulo
3517307,Guaimbê,Guaimbê,Sudeste,Sudeste,SP,São Paulo
3517406,Guaíra,Guaíra,Sudeste,Sudeste,SP,São Paulo
3517505,Guapiaçu,Guapiaçu,Sudeste,Sudeste,SP,São Paulo
3517604,Guapiara,Guapiara,Sudeste,Sudeste,SP,São Paulo
3517901,Guaraci,Guaraci,Sudeste,Sudeste,SP,São Paulo
3518008,Guarani D Oeste,Guarani d'Oeste,Sudeste,Sudeste,SP,São Paulo
3518107,Guarantã,Guarantã,Sudeste,Sudeste,SP,São Paulo
3518206,Guararapes,Guararapes,Sudeste,Sudeste,SP,São Paulo
3518305,Guararema,Guararema,Sudeste,Sudeste,SP,São Paulo
3518404,Guaratinguetá,Guaratinguetá,Sudeste,Sudeste,SP,São Paulo
3518503,Guareí,Guareí,Sudeste,Sudeste,SP,São Paulo
3518602,Guariba,Guariba,Sudeste,Sudeste,SP,São Paulo
3518701,Guarujá,Guarujá,Sudeste,Sudeste,SP,São Paulo
3518800,Guarulhos,Guarulhos,Sudeste,Sudeste,SP,São Paulo
3518859,Guatapará,Guatapará,Sudeste,Sudeste,SP,São Paulo
3518909,Guzolândia,Guzolândia,Sudeste,Sudeste,SP,São Paulo
3519006,Herculândia,Herculândia,Sudeste,Sudeste,SP,São Paulo
3519055,Holambra,Holambra,Sudeste,Sudeste,SP,São Paulo
3519071,Hortolândia,Hortolândia,Sudeste,Sudeste,SP,São Paulo
3519105,Iacanga,Iacanga,Sudeste,Sudeste,SP,São Paulo
3519204,Iacri,Iacri,Sudeste,Sudeste,SP,São Paulo
3519253,Iaras,Iaras,Sudeste,Sudeste,SP,São Paulo
3519303,Ibaté,Ibaté,Sudeste,Sudeste,SP,São Paulo
3519402,Ibirá,Ibirá,Sudeste,Sudeste,SP,São Paulo
3519501,Ibirarema,Ibirarema,Sudeste,Sudeste,SP,São Paulo
3519600,Ibitinga,Ibitinga,Sudeste,Sudeste,SP,São Paulo
3519709,Ibiúna,Ibiúna,Sudeste,Sudeste,SP,São Paulo
3519808,Icém,Icém,Sudeste,Sudeste,SP,São Paulo
3519907,Iepê,Iepê,Sudeste,Sudeste,SP,São Paulo
3520004,Igaraçu do Tietê,Igaraçu do Tietê,Sudeste,Sudeste,SP,São Paulo
3520103,Igarapava,Igarapava,Sudeste,Sudeste,SP,São Paulo
3520202,Igaratá,Igaratá,Sudeste,Sudeste,SP,São Paulo
3520301,Iguape,Iguape,Sudeste,Sudeste,SP,São Paulo
3520400,Ilhabela,Ilhabela,Sudeste,Sudeste,SP,São Paulo
3520426,Ilha Comprida,Ilha Comprida,Sudeste,Sudeste,SP,São Paulo
3520442,Ilha Solteira,Ilha Solteira,Sudeste,Sudeste,SP,São Paulo
3520509,Indaiatuba,Indaiatuba,Sudeste,Sudeste,SP,São Paulo
